Date;Month;f_Canopy_W_All;f_Canopy_W_SGC;f_Canopy_W_BoR;f_Canopy_W_SRR;f_Canopy_W_BoC;f_Canopy_U_All;f_Canopy_U_SGC;f_Canopy_U_BoR;f_Canopy_U_SRR;f_Canopy_U_BoC;f_Canopy_F_All;f_Canopy_F_SGC;f_Canopy_F_BoR;f_Canopy_F_SRR;f_Canopy_F_BoC;f_Canopy_P_All;f_Canopy_P_SGC;f_Canopy_P_BoR;f_Canopy_P_SRR;f_Canopy_P_BoC;f_Canopy_CrC_All;f_Canopy_CrC_SGC;f_Canopy_CrC_BoR;f_Canopy_CrC_SRR;f_Canopy_CrC_BoC;f_Canopy_CrR_All;f_Canopy_CrR_SGC;f_Canopy_CrR_BoR;f_Canopy_CrR_SRR;f_Canopy_CrR_BoC;f_Canopy_CrP_All;f_Canopy_CrP_SGC;f_Canopy_CrP_BoR;f_Canopy_CrP_SRR;f_Canopy_CrP_BoC;f_Canopy_NbC_All;f_Canopy_NbC_SGC;f_Canopy_NbC_BoR;f_Canopy_NbC_SRR;f_Canopy_NbC_BoC;f_Canopy_M_All;f_Canopy_M_SGC;f_Canopy_M_BoR;f_Canopy_M_SRR;f_Canopy_M_BoC
2011-03-08;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.775;0.775;0.775;0.775;0.775;0.925;0.925;0.925;0.925;0.925;0.925;0.925;0.925;0.925;0.925;0.9;0.9;0.9;0.9;0.9;1.0;1.0;1.0;1.0;1.0
2011-03-09;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.746875;0.746875;0.746875;0.746875;0.746875;0.915625;0.915625;0.915625;0.915625;0.915625;0.915625;0.915625;0.915625;0.915625;0.915625;0.8875;0.8875;0.8875;0.8875;0.8875;1.0;1.0;1.0;1.0;1.0
2011-03-10;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.71875;0.71875;0.71875;0.71875;0.71875;0.90625;0.90625;0.90625;0.90625;0.90625;0.90625;0.90625;0.90625;0.90625;0.90625;0.875;0.875;0.875;0.875;0.875;1.0;1.0;1.0;1.0;1.0
2011-03-11;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.690625;0.690625;0.690625;0.690625;0.690625;0.896875;0.896875;0.896875;0.896875;0.896875;0.896875;0.896875;0.896875;0.896875;0.896875;0.8625;0.8625;0.8625;0.8625;0.8625;1.0;1.0;1.0;1.0;1.0
2011-03-12;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6625;0.6625;0.6625;0.6625;0.6625;0.8875;0.8875;0.8875;0.8875;0.8875;0.8875;0.8875;0.8875;0.8875;0.8875;0.85;0.85;0.85;0.85;0.85;1.0;1.0;1.0;1.0;1.0
2011-03-13;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.6343749999999999;0.6343749999999999;0.6343749999999999;0.6343749999999999;0.6343749999999999;0.878125;0.878125;0.878125;0.878125;0.878125;0.878125;0.878125;0.878125;0.878125;0.878125;0.8375;0.8375;0.8375;0.8375;0.8375;1.0;1.0;1.0;1.0;1.0
2011-03-14;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.60625;0.60625;0.60625;0.60625;0.60625;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.8687499999999999;0.825;0.825;0.825;0.825;0.825;1.0;1.0;1.0;1.0;1.0
2011-03-15;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.578125;0.578125;0.578125;0.578125;0.578125;0.859375;0.859375;0.859375;0.859375;0.859375;0.859375;0.859375;0.859375;0.859375;0.859375;0.8125;0.8125;0.8125;0.8125;0.8125;1.0;1.0;1.0;1.0;1.0
2011-03-16;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.55;0.55;0.55;0.55;0.55;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.85;0.8;0.8;0.8;0.8;0.8;1.0;1.0;1.0;1.0;1.0
2011-03-17;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.521875;0.521875;0.521875;0.521875;0.521875;0.840625;0.840625;0.840625;0.840625;0.840625;0.840625;0.840625;0.840625;0.840625;0.840625;0.7875;0.7875;0.7875;0.7875;0.7875;1.0;1.0;1.0;1.0;1.0
2011-03-18;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.49375;0.49375;0.49375;0.49375;0.49375;0.83125;0.83125;0.83125;0.83125;0.83125;0.83125;0.83125;0.83125;0.83125;0.83125;0.775;0.775;0.775;0.775;0.775;1.0;1.0;1.0;1.0;1.0
2011-03-19;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.46562499999999996;0.46562499999999996;0.46562499999999996;0.46562499999999996;0.46562499999999996;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.8218749999999999;0.7625;0.7625;0.7625;0.7625;0.7625;1.0;1.0;1.0;1.0;1.0
2011-03-20;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.4375;0.4375;0.4375;0.4375;0.4375;0.8125;0.8125;0.8125;0.8125;0.8125;0.8125;0.8125;0.8125;0.8125;0.8125;0.75;0.75;0.75;0.75;0.75;1.0;1.0;1.0;1.0;1.0
2011-03-21;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.40937499999999993;0.40937499999999993;0.40937499999999993;0.40937499999999993;0.40937499999999993;0.803125;0.803125;0.803125;0.803125;0.803125;0.803125;0.803125;0.803125;0.803125;0.803125;0.7375;0.7375;0.7375;0.7375;0.7375;1.0;1.0;1.0;1.0;1.0
2011-03-22;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.38125;0.38125;0.38125;0.38125;0.38125;0.79375;0.79375;0.79375;0.79375;0.79375;0.79375;0.79375;0.79375;0.79375;0.79375;0.725;0.725;0.725;0.725;0.725;1.0;1.0;1.0;1.0;1.0
2011-03-23;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.353125;0.353125;0.353125;0.353125;0.353125;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7843749999999999;0.7124999999999999;0.7124999999999999;0.7124999999999999;0.7124999999999999;0.7124999999999999;1.0;1.0;1.0;1.0;1.0
2011-03-24;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.32499999999999996;0.32499999999999996;0.32499999999999996;0.32499999999999996;0.32499999999999996;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7749999999999999;0.7;0.7;0.7;0.7;0.7;1.0;1.0;1.0;1.0;1.0
2011-03-25;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.296875;0.296875;0.296875;0.296875;0.296875;0.765625;0.765625;0.765625;0.765625;0.765625;0.765625;0.765625;0.765625;0.765625;0.765625;0.6875;0.6875;0.6875;0.6875;0.6875;1.0;1.0;1.0;1.0;1.0
2011-03-26;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.26874999999999993;0.26874999999999993;0.26874999999999993;0.26874999999999993;0.26874999999999993;0.75625;0.75625;0.75625;0.75625;0.75625;0.75625;0.75625;0.75625;0.75625;0.75625;0.675;0.675;0.675;0.675;0.675;1.0;1.0;1.0;1.0;1.0
2011-03-27;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.24062499999999998;0.24062499999999998;0.24062499999999998;0.24062499999999998;0.24062499999999998;0.746875;0.746875;0.746875;0.746875;0.746875;0.746875;0.746875;0.746875;0.746875;0.746875;0.6625;0.6625;0.6625;0.6625;0.6625;1.0;1.0;1.0;1.0;1.0
2011-03-28;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.21250000000000002;0.21250000000000002;0.21250000000000002;0.21250000000000002;0.21250000000000002;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.7374999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;0.6499999999999999;1.0;1.0;1.0;1.0;1.0
2011-03-29;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.18437499999999996;0.18437499999999996;0.18437499999999996;0.18437499999999996;0.18437499999999996;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.7281249999999999;0.6375;0.6375;0.6375;0.6375;0.6375;1.0;1.0;1.0;1.0;1.0
2011-03-30;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.15625;0.15625;0.15625;0.15625;0.15625;0.71875;0.71875;0.71875;0.71875;0.71875;0.71875;0.71875;0.71875;0.71875;0.71875;0.625;0.625;0.625;0.625;0.625;1.0;1.0;1.0;1.0;1.0
2011-03-31;Mar;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.12812499999999993;0.12812499999999993;0.12812499999999993;0.12812499999999993;0.12812499999999993;0.709375;0.709375;0.709375;0.709375;0.709375;0.709375;0.709375;0.709375;0.709375;0.709375;0.6125;0.6125;0.6125;0.6125;0.6125;1.0;1.0;1.0;1.0;1.0
2011-04-01;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.09999999999999998;0.09999999999999998;0.09999999999999998;0.09999999999999998;0.09999999999999998;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-02;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-03;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-04;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-05;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-06;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-07;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-08;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-09;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-10;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-11;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-12;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-13;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-14;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-15;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-16;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-17;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-18;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-19;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-20;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-21;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-22;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-23;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-24;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-25;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-26;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-27;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-28;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-29;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-04-30;Apr;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-01;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-02;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-03;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-04;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-05;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-06;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-07;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-08;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-09;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-10;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
2011-05-11;May;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.1;0.1;0.1;0.1;0.1;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.7;0.6;0.6;0.6;0.6;0.6;1.0;1.0;1.0;1.0;1.0
